time,header,orientation,orientation_covariance,angular_velocity,angular_velocity_covariance,linear_acceleration,linear_acceleration_covariance
2024/05/28 23:19:31.590631638,"{'stamp': {'secs': 1716956371, 'nsecs': 590310642}, 'frame_id': 'RU_myo'}","{'x': 0.217475414325555, 'y': -0.39246896270370996, 'z': 0.5967603496662788, 'w': 0.665244047357346}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 14.75, 'y': -24.9375, 'z': 10.375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.74169921875, 'y': 0.65771484375, 'z': 0.09228515625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.613779107,"{'stamp': {'secs': 1716956371, 'nsecs': 613442327}, 'frame_id': 'RU_myo'}","{'x': 0.21918249392044736, 'y': -0.388253924764123, 'z': 0.5970601936869441, 'w': 0.6668860842592058}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 8.5, 'y': -19.9375, 'z': 6.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7265625, 'y': 0.65380859375, 'z': 0.080078125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.628037257,"{'stamp': {'secs': 1716956371, 'nsecs': 627706481}, 'frame_id': 'RU_myo'}","{'x': 0.2201020648300329, 'y': -0.38533120778480245, 'z': 0.5968269522762234, 'w': 0.6684852506984249}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 2.25, 'y': -14.8125, 'z': 3.375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.71630859375, 'y': 0.6591796875, 'z': 0.0537109375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.650528840,"{'stamp': {'secs': 1716956371, 'nsecs': 650222281}, 'frame_id': 'RU_myo'}","{'x': 0.22071573631585217, 'y': -0.383627876865357, 'z': 0.5965917054068416, 'w': 0.6694718462146755}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.5, 'y': -9.6875, 'z': 0.5}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.720703125, 'y': 0.65673828125, 'z': 0.0244140625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.673593554,"{'stamp': {'secs': 1716956371, 'nsecs': 673271049}, 'frame_id': 'RU_myo'}","{'x': 0.22083195729577348, 'y': -0.3827631852409606, 'z': 0.5965758846348508, 'w': 0.6699423889658401}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.5625, 'y': -5.125, 'z': -2.0625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.72509765625, 'y': 0.6728515625, 'z': -0.0126953125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.687923287,"{'stamp': {'secs': 1716956371, 'nsecs': 687647301}, 'frame_id': 'RU_myo'}","{'x': 0.22034257259602844, 'y': -0.3831275147327619, 'z': 0.5958404968649389, 'w': 0.6705494466869718}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -7.8125, 'y': -1.0, 'z': -4.875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7314453125, 'y': 0.6796875, 'z': -0.02978515625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.710566772,"{'stamp': {'secs': 1716956371, 'nsecs': 710186944}, 'frame_id': 'RU_myo'}","{'x': 0.2199142697132271, 'y': -0.38452953072254537, 'z': 0.5946169346506407, 'w': 0.6709735128941177}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -11.0, 'y': 2.0, 'z': -8.625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7373046875, 'y': 0.66015625, 'z': -0.048828125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.725514455,"{'stamp': {'secs': 1716956371, 'nsecs': 725260146}, 'frame_id': 'RU_myo'}","{'x': 0.21906251809934268, 'y': -0.38642652607604866, 'z': 0.5927933061523589, 'w': 0.6717754455841086}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -16.0, 'y': 3.3125, 'z': -9.625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.74365234375, 'y': 0.65576171875, 'z': -0.05224609375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.748117785,"{'stamp': {'secs': 1716956371, 'nsecs': 747789884}, 'frame_id': 'RU_myo'}","{'x': 0.21826670477807908, 'y': -0.38855868082137907, 'z': 0.5905896631523191, 'w': 0.6727448601968645}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -18.4375, 'y': 3.5, 'z': -10.0625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.755859375, 'y': 0.6435546875, 'z': -0.04541015625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.770720728,"{'stamp': {'secs': 1716956371, 'nsecs': 770343628}, 'frame_id': 'RU_myo'}","{'x': 0.2176596566179463, 'y': -0.39051780231116673, 'z': 0.5884623526230007, 'w': 0.6736706758531333}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -17.6875, 'y': 1.3125, 'z': -10.25}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.74853515625, 'y': 0.6396484375, 'z': -0.0576171875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.793733466,"{'stamp': {'secs': 1716956371, 'nsecs': 793349153}, 'frame_id': 'RU_myo'}","{'x': 0.21674853698239022, 'y': -0.3927232010545476, 'z': 0.585910787522941, 'w': 0.6749052586353953}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -20.5, 'y': 3.8125, 'z': -9.6875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.74658203125, 'y': 0.62060546875, 'z': -0.0302734375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.808004648,"{'stamp': {'secs': 1716956371, 'nsecs': 807681094}, 'frame_id': 'RU_myo'}","{'x': 0.21570859371469592, 'y': -0.39522160280210983, 'z': 0.5832799438420018, 'w': 0.6760578336117635}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -21.1875, 'y': 5.125, 'z': -10.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7568359375, 'y': 0.62744140625, 'z': -0.0302734375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.830529454,"{'stamp': {'secs': 1716956371, 'nsecs': 830219836}, 'frame_id': 'RU_myo'}","{'x': 0.21356611106525475, 'y': -0.3985672207076632, 'z': 0.5783192061569845, 'w': 0.6790291470708657}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -39.375, 'y': 5.625, 'z': -10.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.76171875, 'y': 0.5869140625, 'z': -0.0205078125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.853524700,"{'stamp': {'secs': 1716956371, 'nsecs': 853231216}, 'frame_id': 'RU_myo'}","{'x': 0.21167017184005713, 'y': -0.40148973193883963, 'z': 0.5728156178543645, 'w': 0.6825569583873584}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -41.8125, 'y': 1.625, 'z': -7.5}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7724609375, 'y': 0.54052734375, 'z': 0.001953125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.867969948,"{'stamp': {'secs': 1716956371, 'nsecs': 867685753}, 'frame_id': 'RU_myo'}","{'x': 0.21015191494331453, 'y': -0.40382372037902087, 'z': 0.5678923661436533, 'w': 0.6857556678443621}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -39.125, 'y': -3.1875, 'z': -7.375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.77734375, 'y': 0.560546875, 'z': -0.0439453125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.890623519,"{'stamp': {'secs': 1716956371, 'nsecs': 890284078}, 'frame_id': 'RU_myo'}","{'x': 0.20899482128619348, 'y': -0.40584303934927, 'z': 0.5650917218071201, 'w': 0.6872291743169546}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -23.625, 'y': 1.375, 'z': -6.5}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7490234375, 'y': 0.56689453125, 'z': -0.0322265625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.905543068,"{'stamp': {'secs': 1716956371, 'nsecs': 905225688}, 'frame_id': 'RU_myo'}","{'x': 0.20764667723448907, 'y': -0.40784688338649494, 'z': 0.5631241164507337, 'w': 0.6880661353510862}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -18.8125, 'y': 4.4375, 'z': -4.6875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.76025390625, 'y': 0.58203125, 'z': -0.03125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.928076738,"{'stamp': {'secs': 1716956371, 'nsecs': 927742949}, 'frame_id': 'RU_myo'}","{'x': 0.20611855297611126, 'y': -0.4096125581944574, 'z': 0.5606156082575013, 'w': 0.689523628359825}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -21.9375, 'y': 2.875, 'z': -2.4375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.77685546875, 'y': 0.564453125, 'z': -0.01123046875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.950591663,"{'stamp': {'secs': 1716956371, 'nsecs': 950300383}, 'frame_id': 'RU_myo'}","{'x': 0.20508326407469812, 'y': -0.4105937849495519, 'z': 0.5589129312892889, 'w': 0.6906300991086932}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -15.5625, 'y': 0.4375, 'z': -0.625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.78369140625, 'y': 0.568359375, 'z': 0.001953125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.965503842,"{'stamp': {'secs': 1716956371, 'nsecs': 965191010}, 'frame_id': 'RU_myo'}","{'x': 0.20441344187049237, 'y': -0.4110242214260662, 'z': 0.5583068834844412, 'w': 0.6910627019581113}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -8.125, 'y': -0.875, 'z': 0.1875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.77099609375, 'y': 0.58984375, 'z': -0.017578125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:31.987993812,"{'stamp': {'secs': 1716956371, 'nsecs': 987702428}, 'frame_id': 'RU_myo'}","{'x': 0.20374601787277416, 'y': -0.4112153751973875, 'z': 0.5583178027208703, 'w': 0.6911372559536914}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -4.0, 'y': -0.0625, 'z': 2.0625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.77099609375, 'y': 0.5830078125, 'z': -0.01171875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.10603507,"{'stamp': {'secs': 1716956372, 'nsecs': 10219606}, 'frame_id': 'RU_myo'}","{'x': 0.20349661235737004, 'y': -0.41114372550667205, 'z': 0.558181319738497, 'w': 0.6913635657384315}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -3.3125, 'y': -2.125, 'z': 1.125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.765625, 'y': 0.58447265625, 'z': 0.0009765625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.25416106,"{'stamp': {'secs': 1716956372, 'nsecs': 25089709}, 'frame_id': 'RU_myo'}","{'x': 0.20349457796158416, 'y': -0.41089547055710396, 'z': 0.5582978118220188, 'w': 0.6914176902066063}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.5625, 'y': -2.5625, 'z': 1.8125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.76953125, 'y': 0.57373046875, 'z': 0.01220703125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.48037663,"{'stamp': {'secs': 1716956372, 'nsecs': 47665921}, 'frame_id': 'RU_myo'}","{'x': 0.203985532004427, 'y': -0.4102904686217111, 'z': 0.5588544377715541, 'w': 0.6911825746313979}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 3.3125, 'y': -4.8125, 'z': 1.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.75927734375, 'y': 0.57177734375, 'z': 0.001953125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.70527438,"{'stamp': {'secs': 1716956372, 'nsecs': 70165199}, 'frame_id': 'RU_myo'}","{'x': 0.20508717374327706, 'y': -0.4094418932946139, 'z': 0.5602664189849822, 'w': 0.6902160002050527}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 10.9375, 'y': -4.5, 'z': 2.0625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.77685546875, 'y': 0.56494140625, 'z': 0.005859375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.85509268,"{'stamp': {'secs': 1716956372, 'nsecs': 85164631}, 'frame_id': 'RU_myo'}","{'x': 0.20722343053065137, 'y': -0.40822100247098564, 'z': 0.5627687863012093, 'w': 0.68826256337662}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 21.4375, 'y': -6.0, 'z': 1.6875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.78173828125, 'y': 0.548828125, 'z': 0.00390625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.108145820,"{'stamp': {'secs': 1716956372, 'nsecs': 107673553}, 'frame_id': 'RU_myo'}","{'x': 0.2101568409554847, 'y': -0.40694616864659205, 'z': 0.5667459390855868, 'w': 0.6848561590242632}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 34.375, 'y': -2.8125, 'z': 1.5}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.77587890625, 'y': 0.52099609375, 'z': 0.009765625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.130687132,"{'stamp': {'secs': 1716956372, 'nsecs': 130349006}, 'frame_id': 'RU_myo'}","{'x': 0.21399507342008245, 'y': -0.40522341484196445, 'z': 0.5719149566303972, 'w': 0.6803773769006444}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 44.6875, 'y': -4.25, 'z': 0.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.76318359375, 'y': 0.51318359375, 'z': -0.013671875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.145662638,"{'stamp': {'secs': 1716956372, 'nsecs': 145242672}, 'frame_id': 'RU_myo'}","{'x': 0.2180189450347228, 'y': -0.40289559243398804, 'z': 0.5774572337551827, 'w': 0.6757854869609325}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 48.3125, 'y': -5.5, 'z': 0.125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.74951171875, 'y': 0.546875, 'z': -0.0029296875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.168038121,"{'stamp': {'secs': 1716956372, 'nsecs': 167722952}, 'frame_id': 'RU_myo'}","{'x': 0.22132462983468484, 'y': -0.39986145892085506, 'z': 0.5831592701159898, 'w': 0.671603668524831}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 46.6875, 'y': -6.8125, 'z': 1.375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7431640625, 'y': 0.63525390625, 'z': -0.0146484375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.190393225,"{'stamp': {'secs': 1716956372, 'nsecs': 190095269}, 'frame_id': 'RU_myo'}","{'x': 0.22332496700608884, 'y': -0.3969679107427171, 'z': 0.5877004939332138, 'w': 0.6686931780592263}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 33.125, 'y': -8.375, 'z': 0.625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.76611328125, 'y': 0.73046875, 'z': -0.0615234375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.205560216,"{'stamp': {'secs': 1716956372, 'nsecs': 205214175}, 'frame_id': 'RU_myo'}","{'x': 0.22431195522623787, 'y': -0.3944228175978093, 'z': 0.5901082947285082, 'w': 0.6677476980068142}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 15.3125, 'y': -11.1875, 'z': 2.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.75244140625, 'y': 0.7099609375, 'z': -0.0673828125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.228206780,"{'stamp': {'secs': 1716956372, 'nsecs': 227771655}, 'frame_id': 'RU_myo'}","{'x': 0.22449352394497354, 'y': -0.3925279642441884, 'z': 0.5904094228166746, 'w': 0.6685365872129677}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.0, 'y': -11.125, 'z': 2.3125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.74267578125, 'y': 0.65869140625, 'z': -0.0390625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.250360190,"{'stamp': {'secs': 1716956372, 'nsecs': 250110930}, 'frame_id': 'RU_myo'}","{'x': 0.22455443530567157, 'y': -0.3916121926939899, 'z': 0.5901649456293935, 'w': 0.669268655375561}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -3.4375, 'y': -7.5625, 'z': 1.625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.73876953125, 'y': 0.60400390625, 'z': -0.03515625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.265617262,"{'stamp': {'secs': 1716956372, 'nsecs': 265231382}, 'frame_id': 'RU_myo'}","{'x': 0.22491591317349094, 'y': -0.39105461484465576, 'z': 0.5902745715877424, 'w': 0.6693766132357327}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.3125, 'y': -4.8125, 'z': 0.8125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.75439453125, 'y': 0.59228515625, 'z': -0.02783203125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.287953891,"{'stamp': {'secs': 1716956372, 'nsecs': 287643639}, 'frame_id': 'RU_myo'}","{'x': 0.22540837713527376, 'y': -0.3906346097118202, 'z': 0.590834847189128, 'w': 0.6689617691314921}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 4.0625, 'y': -3.125, 'z': -0.3125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7568359375, 'y': 0.60009765625, 'z': -0.029296875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.310623973,"{'stamp': {'secs': 1716956372, 'nsecs': 310257044}, 'frame_id': 'RU_myo'}","{'x': 0.2258296032224708, 'y': -0.39019693335169076, 'z': 0.5916735604428736, 'w': 0.6683335554827177}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 5.9375, 'y': -1.875, 'z': -0.4375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7666015625, 'y': 0.619140625, 'z': -0.02490234375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.325464179,"{'stamp': {'secs': 1716956372, 'nsecs': 325157751}, 'frame_id': 'RU_myo'}","{'x': 0.22619936942094968, 'y': -0.3898368517246642, 'z': 0.5921711500599174, 'w': 0.6679778464497769}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 3.5625, 'y': -2.0625, 'z': -1.1875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.75830078125, 'y': 0.6181640625, 'z': -0.02099609375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.348171017,"{'stamp': {'secs': 1716956372, 'nsecs': 347793092}, 'frame_id': 'RU_myo'}","{'x': 0.2264400226726653, 'y': -0.38964773712730333, 'z': 0.5922840916483947, 'w': 0.667906514314549}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.4375, 'y': -2.6875, 'z': -1.625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.75244140625, 'y': 0.61328125, 'z': -0.03125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.370670102,"{'stamp': {'secs': 1716956372, 'nsecs': 370331732}, 'frame_id': 'RU_myo'}","{'x': 0.22650786648024768, 'y': -0.38972048705911655, 'z': 0.5921187854284243, 'w': 0.6679876288762681}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -2.4375, 'y': -2.125, 'z': -1.8125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.755859375, 'y': 0.603515625, 'z': -0.0361328125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.387057793,"{'stamp': {'secs': 1716956372, 'nsecs': 386740221}, 'frame_id': 'RU_myo'}","{'x': 0.22650496915881962, 'y': -0.39014275474620724, 'z': 0.5919891392808924, 'w': 0.6678570122704943}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -2.4375, 'y': -0.9375, 'z': -2.25}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.75927734375, 'y': 0.59814453125, 'z': -0.05029296875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:32.408153857,"{'stamp': {'secs': 1716956372, 'nsecs': 407811325}, 'frame_id': 'RU_myo'}","{'x': 0.226808079115969, 'y': -0.3903222997703503, 'z': 0.5921058061097996, 'w': 0.667545737699503}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.1875, 'y': -1.4375, 'z': -2.0625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7568359375, 'y': 0.58935546875, 'z': -0.04296875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
