time,data
2024/05/28 23:19:29.737810438,"[3, 4, 6, 1, 1, -3, -2, 2]"
2024/05/28 23:19:29.754124346,"[-4, 2, 3, 0, -2, 2, 1, -1]"
2024/05/28 23:19:29.754137525,"[-5, -2, 1, -2, -6, 5, -1, -3]"
2024/05/28 23:19:29.755792896,"[-1, -2, -1, -7, -1, 4, 0, -9]"
2024/05/28 23:19:29.755806005,"[-4, 2, -2, -6, 1, 1, -4, -7]"
2024/05/28 23:19:29.767841709,"[4, 2, -2, 1, 4, -4, -1, -1]"
2024/05/28 23:19:29.767854543,"[1, 5, -3, -2, 7, 1, -2, 4]"
2024/05/28 23:19:29.776835813,"[-1, 3, 2, -5, 1, 2, -2, 3]"
2024/05/28 23:19:29.776849245,"[4, -1, -1, -8, 0, -1, -4, 2]"
2024/05/28 23:19:29.790956082,"[4, -3, 1, -3, 0, -4, 1, 2]"
2024/05/28 23:19:29.790968807,"[-1, -2, 2, -5, 4, -6, 4, 0]"
2024/05/28 23:19:29.797796496,"[-3, -2, 4, -1, 3, -2, 4, -3]"
2024/05/28 23:19:29.797810139,"[-6, 2, 2, -1, -3, 2, 5, -1]"
2024/05/28 23:19:29.814132690,"[-3, 9, -6, -5, -8, 0, 3, 0]"
2024/05/28 23:19:29.814145920,"[0, -1, -2, -3, -1, 0, 1, 1]"
2024/05/28 23:19:29.815823971,"[3, -4, -2, 4, -1, 2, -2, -3]"
2024/05/28 23:19:29.815837066,"[-2, -4, 0, 6, 1, -2, -5, -7]"
2024/05/28 23:19:29.827910682,"[-2, -5, -4, 2, 0, 0, 2, -2]"
2024/05/28 23:19:29.827923578,"[6, 2, 1, -2, -4, 0, 0, 4]"
2024/05/28 23:19:29.836777171,"[4, -2, 2, -3, 0, -2, 0, 4]"
2024/05/28 23:19:29.836791140,"[-1, -3, -2, -4, 1, -1, -2, -1]"
2024/05/28 23:19:29.851102832,"[-1, -8, 1, -3, 4, 0, -5, -4]"
2024/05/28 23:19:29.851125720,"[-5, 0, 2, -1, 2, -6, -9, 0]"
2024/05/28 23:19:29.857957042,"[-1, 3, 2, 3, 1, -2, -1, 5]"
2024/05/28 23:19:29.857970464,"[2, 2, 2, 5, -4, -2, 4, -3]"
2024/05/28 23:19:29.874248225,"[-2, 2, 0, 6, -4, 0, 4, -4]"
2024/05/28 23:19:29.874264017,"[0, 0, -3, 3, -6, -2, 1, -4]"
2024/05/28 23:19:29.875861068,"[2, 2, -4, 1, -2, -6, -2, 0]"
2024/05/28 23:19:29.875874185,"[2, 2, 1, -3, 1, 1, -1, 2]"
2024/05/28 23:19:29.896772398,"[0, -1, 3, -3, 0, 1, -1, 0]"
2024/05/28 23:19:29.896787533,"[3, 0, 2, -2, 0, 2, -1, -1]"
2024/05/28 23:19:29.898338870,"[-3, 4, 2, -2, 1, 0, 0, 6]"
2024/05/28 23:19:29.898352126,"[-5, -1, -2, -5, 4, 3, 0, 6]"
2024/05/28 23:19:29.911219914,"[-5, 1, 1, 4, 2, 5, 4, -1]"
2024/05/28 23:19:29.911232938,"[-6, 1, -3, -1, -1, 3, 3, -1]"
2024/05/28 23:19:29.918014316,"[-5, -4, -3, -3, -2, 0, 2, -3]"
2024/05/28 23:19:29.918027830,"[4, -2, -4, 2, 1, 0, -2, -3]"
2024/05/28 23:19:29.934309473,"[5, -5, -6, 2, 4, -5, -2, 0]"
2024/05/28 23:19:29.934325273,"[3, 1, 2, 7, 7, -5, -5, -6]"
2024/05/28 23:19:29.935980721,"[1, -3, -4, -2, 1, -5, -4, -2]"
2024/05/28 23:19:29.935994317,"[-1, -3, -5, -7, -3, -3, -6, 4]"
2024/05/28 23:19:29.947897063,"[-7, 1, -2, -2, -7, -2, -3, 5]"
2024/05/28 23:19:29.947909974,"[-5, 0, 0, 3, -6, -1, 6, -1]"
2024/05/28 23:19:29.956937262,"[0, 1, 0, -1, -1, 2, -1, -3]"
2024/05/28 23:19:29.956950300,"[0, 0, 3, 2, -1, 2, -1, 0]"
2024/05/28 23:19:29.971180921,"[5, 2, -1, -3, -3, 2, 0, 0]"
2024/05/28 23:19:29.971194447,"[-1, 1, -3, -8, -1, 5, 3, 3]"
2024/05/28 23:19:29.977972833,"[-1, -2, -1, 5, -2, 3, 2, -3]"
2024/05/28 23:19:29.977987280,"[1, -4, 6, 5, -3, 2, -1, -4]"
2024/05/28 23:19:29.994309125,"[2, -9, -6, -3, -1, 4, -5, -1]"
2024/05/28 23:19:29.994322018,"[2, -4, -4, -5, 5, 1, -1, 5]"
2024/05/28 23:19:29.995962496,"[-5, -1, -5, -5, 0, -2, 2, 4]"
2024/05/28 23:19:29.995975721,"[-7, 2, -6, -4, -3, -4, 5, 5]"
2024/05/28 23:19:30.8017030,"[-5, 7, 6, 7, 0, -9, -2, 1]"
2024/05/28 23:19:30.8031124,"[-1, 4, 3, 2, 2, -6, -4, -1]"
2024/05/28 23:19:30.16818174,"[3, 5, 5, 0, -1, -3, -3, -2]"
2024/05/28 23:19:30.16831818,"[4, 3, 5, -3, 2, -2, 2, -4]"
2024/05/28 23:19:30.31144892,"[0, -1, -5, -7, -1, 1, 3, -5]"
2024/05/28 23:19:30.31160634,"[0, -6, -6, -6, 0, 1, 2, -2]"
2024/05/28 23:19:30.37921805,"[3, -3, -3, 0, 1, 0, 2, -4]"
2024/05/28 23:19:30.37934974,"[0, 0, -3, 5, 2, -3, -1, 2]"
2024/05/28 23:19:30.54281043,"[-1, -2, 1, 6, -3, 2, -1, 0]"
2024/05/28 23:19:30.54297027,"[-1, -6, -3, 1, -6, -4, -2, 3]"
2024/05/28 23:19:30.55939364,"[-5, -2, -4, -3, -2, 0, -1, 2]"
2024/05/28 23:19:30.55952569,"[-2, -8, 2, 2, 5, 2, -1, -2]"
2024/05/28 23:19:30.67882411,"[0, -2, 4, -1, 5, 6, -2, -1]"
2024/05/28 23:19:30.67895568,"[-3, 3, 6, 3, 4, 1, -2, -4]"
2024/05/28 23:19:30.76928804,"[-3, 1, 3, 5, -2, 2, -3, -4]"
2024/05/28 23:19:30.76942008,"[3, 3, 0, 0, -1, -6, -1, -6]"
2024/05/28 23:19:30.91076382,"[0, 1, 2, -3, -2, -4, 2, -4]"
2024/05/28 23:19:30.91090844,"[-2, -2, -1, 1, -6, -3, 6, 0]"
2024/05/28 23:19:30.97698548,"[-2, 0, -7, 3, -1, -1, 4, 6]"
2024/05/28 23:19:30.97711886,"[-2, 2, -8, 3, -3, -1, 2, 3]"
2024/05/28 23:19:30.114327984,"[3, -4, -2, -6, -5, -2, -3, 5]"
2024/05/28 23:19:30.114342692,"[6, 3, -4, -5, 2, 0, -7, 1]"
2024/05/28 23:19:30.115871323,"[0, 1, 0, -5, 2, 0, -3, 2]"
2024/05/28 23:19:30.115884473,"[-4, -1, 1, -3, -4, 1, -2, -4]"
2024/05/28 23:19:30.127953786,"[-4, 6, 1, -2, 1, 2, 1, -5]"
2024/05/28 23:19:30.127966784,"[-4, 1, 2, 4, 0, 5, -2, -1]"
2024/05/28 23:19:30.136948710,"[0, -3, 4, 3, 2, 0, 2, -1]"
2024/05/28 23:19:30.136961619,"[1, -5, 2, 1, 1, -1, 6, -4]"
2024/05/28 23:19:30.151069856,"[2, -7, 0, 5, -1, -4, 2, -2]"
2024/05/28 23:19:30.151085116,"[0, -5, -2, 0, -1, 2, -2, -1]"
2024/05/28 23:19:30.157903617,"[0, 1, 1, 0, 0, 6, -4, 0]"
2024/05/28 23:19:30.157916836,"[-1, 4, 3, -4, 2, 1, -3, 2]"
2024/05/28 23:19:30.174311909,"[-1, 1, -3, -3, 1, -8, -2, 3]"
2024/05/28 23:19:30.174325025,"[0, 1, -4, -3, -4, -2, -2, 3]"
2024/05/28 23:19:30.175848642,"[3, 2, -6, -3, -3, -3, -4, 1]"
2024/05/28 23:19:30.175861719,"[0, -2, -5, -1, 0, 1, -1, 2]"
2024/05/28 23:19:30.187920113,"[1, -2, 5, 4, 2, 2, 2, 1]"
2024/05/28 23:19:30.187933791,"[5, -3, 2, 1, -3, 1, 0, 2]"
2024/05/28 23:19:30.204427168,"[-1, -4, 0, -1, -5, -2, 2, -1]"
2024/05/28 23:19:30.204440412,"[-3, 1, -6, -1, 0, -2, 0, 1]"
2024/05/28 23:19:30.211164798,"[-4, 3, -5, -1, 2, -1, -4, -3]"
2024/05/28 23:19:30.211178381,"[-1, 4, -3, -1, 4, 0, 2, -4]"
2024/05/28 23:19:30.217716561,"[2, 1, 3, -1, 2, 1, -1, -6]"
2024/05/28 23:19:30.217730062,"[-1, 0, 3, -1, -2, -3, -1, 0]"
2024/05/28 23:19:30.234291652,"[-7, -5, 7, 8, -4, -6, 1, 3]"
2024/05/28 23:19:30.234307100,"[-7, -3, 9, 2, 1, -4, 3, 5]"
2024/05/28 23:19:30.235776566,"[0, 3, 1, -4, -2, -2, 4, 2]"
2024/05/28 23:19:30.235789813,"[8, -2, -2, -8, 1, 1, 1, -2]"
2024/05/28 23:19:30.247969274,"[5, -3, -11, 0, 0, 2, -3, -1]"
2024/05/28 23:19:30.247982825,"[2, 0, -7, 4, -1, 0, -5, -3]"
2024/05/28 23:19:30.256832708,"[-5, -1, 0, 4, -6, 0, -1, 1]"
2024/05/28 23:19:30.256847018,"[-3, 4, 2, -1, -4, 3, -1, -1]"
2024/05/28 23:19:30.271046101,"[0, 3, 2, -3, -2, 2, 0, -5]"
2024/05/28 23:19:30.271061221,"[1, -2, 0, -2, -1, -3, 3, -3]"
2024/05/28 23:19:30.277924880,"[-2, -6, -2, 2, 1, -1, 1, -4]"
2024/05/28 23:19:30.277938790,"[0, -5, -1, -3, 1, -3, -2, -4]"
2024/05/28 23:19:30.294292978,"[3, -4, -2, -2, 1, 1, -3, -1]"
2024/05/28 23:19:30.294308225,"[0, -4, -1, 3, 4, -1, -1, 1]"
2024/05/28 23:19:30.295935010,"[-2, -1, 4, 2, 4, -1, -4, 1]"
2024/05/28 23:19:30.295948006,"[-3, 2, -6, 3, -2, 0, 2, -1]"
2024/05/28 23:19:30.307934600,"[-5, 2, 0, -1, -4, 0, 3, -1]"
2024/05/28 23:19:30.307948767,"[-5, 1, 0, 0, -2, 4, -3, -2]"
2024/05/28 23:19:30.316596899,"[1, -1, -4, -7, 1, -1, -1, -3]"
2024/05/28 23:19:30.316619469,"[2, -1, -5, -1, 3, -4, -4, 1]"
2024/05/28 23:19:30.331103003,"[2, 2, 1, -6, -3, -3, -1, -2]"
2024/05/28 23:19:30.331124772,"[1, 5, 4, 0, -3, -2, 3, -1]"
2024/05/28 23:19:30.337884290,"[-1, -3, 5, 3, -1, 1, -2, 0]"
2024/05/28 23:19:30.337907516,"[-3, -2, 3, 4, -3, -2, -4, 1]"
2024/05/28 23:19:30.354300339,"[-2, -3, -7, 5, 2, 2, 0, 3]"
2024/05/28 23:19:30.354322883,"[1, -6, -7, -2, 3, -3, 0, 2]"
2024/05/28 23:19:30.355853850,"[1, 1, -9, -2, 3, 1, 1, -1]"
2024/05/28 23:19:30.355867145,"[1, -4, -1, -7, 1, -2, 4, 0]"
2024/05/28 23:19:30.367605870,"[0, 0, 5, 1, 2, -1, 4, -1]"
2024/05/28 23:19:30.367621248,"[-1, 6, 4, -2, -3, 0, 1, -6]"
2024/05/28 23:19:30.376592119,"[-2, 4, -1, -4, -7, -1, -2, -2]"
2024/05/28 23:19:30.376606309,"[-4, -1, 2, 0, -4, 0, -1, -1]"
2024/05/28 23:19:30.390741086,"[0, -1, -4, -3, 1, -2, -2, 0]"
2024/05/28 23:19:30.390761353,"[3, -4, 3, 7, 0, 1, -3, -4]"
2024/05/28 23:19:30.397542506,"[3, -2, 9, 4, 1, 2, -3, -5]"
2024/05/28 23:19:30.397557762,"[3, 4, 2, 2, -2, 3, -3, 0]"
2024/05/28 23:19:30.413170208,"[-4, 0, -3, 0, -2, 0, -2, 2]"
2024/05/28 23:19:30.413187405,"[-4, -5, -8, -1, 1, -2, -1, 5]"
2024/05/28 23:19:30.420048258,"[-3, -5, -1, 4, -1, -5, -6, 8]"
2024/05/28 23:19:30.420063906,"[-1, 0, 2, 3, 0, -2, -4, 4]"
2024/05/28 23:19:30.427682849,"[3, -2, -3, -6, -5, -5, 2, -2]"
2024/05/28 23:19:30.427699116,"[2, 3, -5, -2, 0, 0, 4, -5]"
2024/05/28 23:19:30.436661199,"[2, 1, -3, -1, 3, 0, 10, -3]"
2024/05/28 23:19:30.436676814,"[3, 0, -3, 3, 2, 2, 6, 0]"
2024/05/28 23:19:30.451186895,"[-1, 4, 0, 2, -4, -1, -4, -2]"
2024/05/28 23:19:30.451205927,"[-5, 1, 1, -2, -3, -3, -5, -3]"
2024/05/28 23:19:30.458177939,"[-4, 2, 1, -7, 1, 2, -4, -6]"
2024/05/28 23:19:30.458198363,"[-1, -3, 2, -2, 3, 3, -8, -5]"
2024/05/28 23:19:30.473665612,"[3, -5, 1, 1, 7, 7, -4, -1]"
2024/05/28 23:19:30.473686548,"[0, -5, 0, -1, -1, 1, 2, 4]"
2024/05/28 23:19:30.480423278,"[-2, -3, -4, 6, 0, -6, 2, 5]"
2024/05/28 23:19:30.480441455,"[-5, -1, -4, 0, 0, -5, 2, 0]"
2024/05/28 23:19:30.487985071,"[-3, 5, -2, -2, 4, -5, 6, -2]"
2024/05/28 23:19:30.488005837,"[3, 5, -3, -3, -2, -2, 3, 0]"
2024/05/28 23:19:30.496774727,"[1, 0, -2, 3, -6, 2, 0, 2]"
2024/05/28 23:19:30.496787732,"[3, -1, 2, 3, -2, 1, -2, 1]"
2024/05/28 23:19:30.511136676,"[-1, -9, 1, 1, -1, 2, -4, -3]"
2024/05/28 23:19:30.511157588,"[-5, -5, 3, -4, -1, 3, 1, 0]"
2024/05/28 23:19:30.517957734,"[-2, -4, -5, 2, -1, -1, 0, 2]"
2024/05/28 23:19:30.517978389,"[-2, -1, -4, -3, 0, -1, 1, 2]"
2024/05/28 23:19:30.533770926,"[-3, 3, 2, 0, -2, -1, 0, -2]"
2024/05/28 23:19:30.533800932,"[-2, 6, 4, 0, 0, 3, 1, -4]"
2024/05/28 23:19:30.540352882,"[2, 2, 4, -5, 2, 1, -1, -2]"
2024/05/28 23:19:30.540373007,"[3, -1, 1, -3, 2, -4, 0, -1]"
2024/05/28 23:19:30.548145101,"[5, 0, -5, -2, -3, -5, 1, 1]"
2024/05/28 23:19:30.548167806,"[-2, -9, -11, -2, -5, -1, -2, 0]"
2024/05/28 23:19:30.556872593,"[-1, 0, 2, 2, -2, 1, -3, -2]"
2024/05/28 23:19:30.556887297,"[-4, -2, 6, 1, 0, 0, -2, -2]"
2024/05/28 23:19:30.571281416,"[-6, 0, 3, 0, 3, 1, -4, 0]"
2024/05/28 23:19:30.571304895,"[-1, 5, 1, 3, 0, -1, -3, 2]"
2024/05/28 23:19:30.577827652,"[1, 2, -3, -3, 0, -1, 1, -2]"
2024/05/28 23:19:30.577852761,"[-2, 2, 0, -4, -3, 4, 2, 0]"
2024/05/28 23:19:30.593682116,"[3, -4, -1, -4, -2, 2, 1, 0]"
2024/05/28 23:19:30.593705858,"[3, -2, 1, 0, -2, 1, -3, 1]"
2024/05/28 23:19:30.600536995,"[1, -6, -4, 6, 1, -1, -1, -2]"
2024/05/28 23:19:30.600561341,"[0, 0, -5, 3, 1, -5, 4, -2]"
2024/05/28 23:19:30.607996803,"[0, -3, 0, 4, -1, 1, 2, 1]"
2024/05/28 23:19:30.608019829,"[0, -1, 0, -4, 1, -4, 1, 1]"
2024/05/28 23:19:30.616958788,"[-1, -1, 0, -5, 1, -1, 1, 0]"
2024/05/28 23:19:30.616971636,"[-3, -2, -1, -1, -4, 2, -3, -1]"
2024/05/28 23:19:30.631150296,"[0, 0, -4, -1, -2, 2, 3, 5]"
2024/05/28 23:19:30.631174280,"[4, 2, -6, 3, 0, -3, 0, 0]"
2024/05/28 23:19:30.637900567,"[1, 0, 2, 0, 1, -4, -3, 0]"
2024/05/28 23:19:30.637914035,"[-1, -3, 1, -3, -2, -1, -3, -4]"
2024/05/28 23:19:30.653819064,"[-3, 3, 3, 1, -1, 1, -2, -2]"
2024/05/28 23:19:30.653842857,"[1, 3, 3, 2, 4, 1, -4, -7]"
2024/05/28 23:19:30.660501817,"[-3, 2, 0, -1, -1, 2, -6, -2]"
2024/05/28 23:19:30.660524982,"[-3, 2, 1, 0, 4, -3, -2, 2]"
2024/05/28 23:19:30.676859976,"[0, -1, -3, 0, 3, 0, -1, 3]"
2024/05/28 23:19:30.676884542,"[4, -4, 0, 3, -1, 3, 0, 1]"
2024/05/28 23:19:30.678289406,"[3, 2, -3, -1, -1, 2, 1, 1]"
2024/05/28 23:19:30.678302395,"[-2, 0, -1, 0, -4, 2, 1, 0]"
2024/05/28 23:19:30.691196818,"[-2, -2, 1, -4, -2, -1, 1, -3]"
2024/05/28 23:19:30.691220392,"[-6, 0, 3, -3, 3, -5, 1, -2]"
2024/05/28 23:19:30.697976735,"[-5, -6, 1, -2, -4, 2, 2, 0]"
2024/05/28 23:19:30.698000492,"[1, -4, -1, -1, -2, 1, -1, 0]"
2024/05/28 23:19:30.713661927,"[1, -1, -2, 1, 2, -6, 0, 2]"
2024/05/28 23:19:30.713685897,"[3, -6, -2, -3, -7, -5, -2, -3]"
2024/05/28 23:19:30.720466840,"[0, -1, -1, -2, -4, -9, -1, -5]"
2024/05/28 23:19:30.720490586,"[-2, 3, -2, 0, -1, -4, 3, -1]"
2024/05/28 23:19:30.736876173,"[-3, 1, -3, 1, 3, 0, 3, -2]"
2024/05/28 23:19:30.736900166,"[0, -2, 5, 2, 3, 5, -1, 3]"
2024/05/28 23:19:30.738437924,"[3, -2, 0, -1, 2, 1, -1, 3]"
2024/05/28 23:19:30.738451329,"[2, -5, 0, 1, -1, 3, -1, -1]"
2024/05/28 23:19:30.751075846,"[1, -1, 0, 0, -4, 2, 1, -6]"
2024/05/28 23:19:30.751099583,"[-2, 3, -5, -1, -1, -1, 0, -2]"
2024/05/28 23:19:30.757925108,"[-1, 7, -6, 0, -2, -2, -5, -2]"
2024/05/28 23:19:30.757947759,"[0, 4, -4, 1, -1, -2, -1, 1]"
2024/05/28 23:19:30.773484146,"[-2, 0, 5, -1, 0, -4, -4, 1]"
2024/05/28 23:19:30.773510536,"[-2, -4, 5, -1, -1, -4, -2, 0]"
2024/05/28 23:19:30.780453394,"[-1, 0, 0, 0, 0, -2, 0, 0]"
2024/05/28 23:19:30.780476390,"[-3, 0, -2, -3, -2, -1, -2, -3]"
2024/05/28 23:19:30.796773240,"[2, -2, -4, -2, -1, 2, -3, -1]"
2024/05/28 23:19:30.796795220,"[-1, -5, -2, 0, 0, 3, 3, 0]"
2024/05/28 23:19:30.798262323,"[-4, -9, -3, -1, 0, 1, 4, 1]"
2024/05/28 23:19:30.798276138,"[-1, -6, 1, 0, 2, 2, 3, -1]"
2024/05/28 23:19:30.811010810,"[-1, 1, 1, 0, 4, -3, 2, -5]"
2024/05/28 23:19:30.811032581,"[2, 1, -2, 1, 1, -1, -2, -1]"
2024/05/28 23:19:30.817924565,"[0, 1, -6, -1, 0, 1, 0, 1]"
2024/05/28 23:19:30.817944978,"[0, 1, -2, 1, -1, 0, -3, 1]"
2024/05/28 23:19:30.833411976,"[-2, 0, -1, 0, -6, 1, -4, 1]"
2024/05/28 23:19:30.833434597,"[-7, 2, 3, -1, -4, -2, -3, 0]"
2024/05/28 23:19:30.840457941,"[-3, 2, 5, -1, -1, -3, 3, -4]"
2024/05/28 23:19:30.840478508,"[1, 3, 0, -2, 0, -2, 1, -2]"
2024/05/28 23:19:30.856686541,"[3, 1, 0, 1, 0, -3, 0, 2]"
2024/05/28 23:19:30.856707593,"[4, -3, -4, -1, -4, -2, 0, 4]"
2024/05/28 23:19:30.858365234,"[7, -2, 0, -2, -2, 2, 0, 0]"
2024/05/28 23:19:30.858379137,"[6, 2, -2, -2, 3, -2, -4, -1]"
2024/05/28 23:19:30.871132512,"[1, 2, -4, 0, 2, -1, -3, -3]"
2024/05/28 23:19:30.871153665,"[-4, -2, -8, 1, -2, -2, 0, 2]"
2024/05/28 23:19:30.878027908,"[-2, -1, 5, 1, -1, -1, -2, -1]"
2024/05/28 23:19:30.878047523,"[-3, -4, 5, 4, -1, -2, 4, -1]"
2024/05/28 23:19:30.893687808,"[1, -2, 1, -1, -2, 0, 2, 2]"
2024/05/28 23:19:30.893708563,"[-2, -6, 2, -5, 0, 2, -2, -1]"
2024/05/28 23:19:30.900419551,"[-1, 1, 3, -3, 0, 0, -2, -2]"
2024/05/28 23:19:30.900440529,"[-3, 4, -2, -2, 0, -1, -3, 5]"
2024/05/28 23:19:30.924286909,"[-3, 0, -4, 5, 1, 0, -1, 6]"
2024/05/28 23:19:30.924307757,"[3, 2, -2, 5, 1, -2, 3, 1]"
2024/05/28 23:19:30.925901013,"[-1, -4, -4, 3, 1, 2, 0, -2]"
2024/05/28 23:19:30.925914573,"[-4, -3, 1, -1, 0, 2, -4, -7]"
2024/05/28 23:19:30.931202267,"[-1, -5, -5, 0, -4, 3, -2, -1]"
2024/05/28 23:19:30.931224095,"[1, 3, -3, -2, -2, -1, 0, -4]"
2024/05/28 23:19:30.937870259,"[4, 0, -1, 1, -2, -3, -1, -2]"
2024/05/28 23:19:30.937892599,"[7, 2, 1, -1, 1, -5, 1, -3]"
2024/05/28 23:19:30.953679678,"[0, -4, 1, -1, 2, -6, -2, 0]"
2024/05/28 23:19:30.953701682,"[-4, -4, -6, -6, -1, 0, -1, 1]"
2024/05/28 23:19:30.960341916,"[-3, 0, -5, -6, -1, 3, 0, 3]"
2024/05/28 23:19:30.960363368,"[-3, 1, -1, -4, -1, 2, -2, -2]"
2024/05/28 23:19:30.976920484,"[0, -2, 7, -4, 0, 1, 0, -2]"
2024/05/28 23:19:30.976942551,"[1, 2, 11, 3, 0, 0, -2, -4]"
2024/05/28 23:19:30.978491087,"[-4, -1, 0, 6, -1, -3, -1, 0]"
2024/05/28 23:19:30.978504468,"[0, -1, -8, 0, -3, 0, 0, 1]"
2024/05/28 23:19:30.991276362,"[1, 6, -5, -2, -1, 0, 1, -1]"
2024/05/28 23:19:30.991298044,"[1, 4, -3, 0, -1, -2, 0, 1]"
2024/05/28 23:19:30.998081169,"[-1, 0, 1, 1, 1, 1, 0, 0]"
2024/05/28 23:19:30.998106344,"[1, -5, 1, 2, -2, 0, 0, -2]"
2024/05/28 23:19:31.13778055,"[-1, -6, 0, 3, -1, 0, -1, -4]"
2024/05/28 23:19:31.13800153,"[0, 0, -1, -3, 2, 3, -3, -1]"
2024/05/28 23:19:31.20456997,"[-1, 2, 1, 2, -1, -1, 0, -1]"
2024/05/28 23:19:31.20479006,"[-3, 4, 3, -3, 2, -3, 2, 0]"
2024/05/28 23:19:31.36915492,"[-2, 1, 2, -2, 1, -3, 2, -1]"
2024/05/28 23:19:31.36936412,"[1, -2, 0, 2, 0, 3, -1, 2]"
2024/05/28 23:19:31.38498416,"[3, -1, -3, -5, -1, -1, -2, 3]"
2024/05/28 23:19:31.38512082,"[0, -7, -5, -3, -3, -4, -2, 2]"
2024/05/28 23:19:31.51254553,"[-2, -2, -1, -1, -5, -7, -4, -1]"
2024/05/28 23:19:31.51276089,"[-5, -3, -2, 1, -2, -5, -1, -1]"
2024/05/28 23:19:31.57912706,"[-1, -2, 1, 0, 4, 0, -2, -3]"
2024/05/28 23:19:31.57932161,"[-2, -2, -3, 0, 3, 4, 2, 3]"
2024/05/28 23:19:31.73606639,"[1, 4, -2, 1, 2, 4, 1, -1]"
2024/05/28 23:19:31.73627329,"[1, -1, -3, 4, 0, 0, 1, -5]"
2024/05/28 23:19:31.80514701,"[2, 2, -1, 2, -2, -2, -1, -3]"
2024/05/28 23:19:31.80535882,"[5, 0, -2, -3, -3, -1, -2, -2]"
2024/05/28 23:19:31.96891370,"[-2, 3, 5, -1, -1, 0, 6, 2]"
2024/05/28 23:19:31.96912511,"[-3, 2, 3, 2, 2, -2, 4, 2]"
2024/05/28 23:19:31.98464400,"[-5, 1, -3, 1, 1, -3, 1, 1]"
2024/05/28 23:19:31.98478395,"[-3, -4, -1, 2, 2, -1, 0, -3]"
2024/05/28 23:19:31.110509964,"[0, -2, -7, -1, 0, 0, -4, -2]"
2024/05/28 23:19:31.110533725,"[-1, 1, 3, -2, -2, 0, -5, -1]"
2024/05/28 23:19:31.119397237,"[-2, -3, 0, -5, -1, -3, -3, 1]"
2024/05/28 23:19:31.119411248,"[-1, 3, 2, -4, 0, 0, 0, 2]"
2024/05/28 23:19:31.133581581,"[-1, 0, -2, 0, 2, 0, 1, 2]"
2024/05/28 23:19:31.133608046,"[-1, 1, 1, -2, -2, 0, 2, -3]"
2024/05/28 23:19:31.140367161,"[0, -6, -3, -1, -3, 2, 1, -2]"
2024/05/28 23:19:31.140390990,"[1, -5, 1, 9, 2, 3, -1, -3]"
2024/05/28 23:19:31.156659888,"[1, -1, 0, 1, -3, 0, -2, 0]"
2024/05/28 23:19:31.156683730,"[-1, 5, 1, 0, 3, -4, -1, 3]"
2024/05/28 23:19:31.158159784,"[-3, 3, 5, -4, -2, 1, -4, -1]"
2024/05/28 23:19:31.158173424,"[-6, 0, -1, -4, -2, 1, -1, -2]"
2024/05/28 23:19:31.170425107,"[-3, -3, -1, 1, -1, -3, -1, -6]"
2024/05/28 23:19:31.170449328,"[2, -1, -4, -2, -1, 0, -1, -3]"
2024/05/28 23:19:31.179574950,"[6, 0, -3, -1, 2, -2, 2, 1]"
2024/05/28 23:19:31.179588442,"[6, 4, -3, -1, 1, -1, 2, 3]"
2024/05/28 23:19:31.193680680,"[3, -3, 0, 0, 4, 3, 0, 2]"
2024/05/28 23:19:31.193702845,"[1, -4, 1, -1, 0, -2, -2, 0]"
2024/05/28 23:19:31.200338268,"[1, -1, 2, -2, 3, -2, -1, 0]"
2024/05/28 23:19:31.200361210,"[-1, -6, 0, -1, -3, -2, 2, -3]"
2024/05/28 23:19:31.216064017,"[-2, 1, -5, 0, -2, 1, 1, -2]"
2024/05/28 23:19:31.216085891,"[-3, 0, -7, 2, -1, 4, -2, 1]"
2024/05/28 23:19:31.216801057,"[-5, 0, -4, 2, -2, 1, -3, 3]"
2024/05/28 23:19:31.216824104,"[-1, -3, 0, 2, -1, 2, -3, 3]"
2024/05/28 23:19:31.238559873,"[1, -5, 0, 1, 1, -1, -4, 0]"
2024/05/28 23:19:31.238583167,"[1, 0, 3, 1, 1, -1, -2, -4]"
2024/05/28 23:19:31.239389373,"[-3, 5, 3, 1, 1, 2, -3, -6]"
2024/05/28 23:19:31.239412489,"[1, 6, 3, -4, 5, -2, 0, -3]"
2024/05/28 23:19:31.254393036,"[4, 2, 2, -2, -2, -6, -1, 1]"
2024/05/28 23:19:31.254406579,"[0, 3, -4, 0, -2, -3, -3, 3]"
2024/05/28 23:19:31.260429922,"[0, -3, -2, -2, -1, -2, -2, 3]"
2024/05/28 23:19:31.260453476,"[-2, -3, -2, 0, -8, 1, 3, 0]"
2024/05/28 23:19:31.276165141,"[-3, 0, -1, -2, 1, 3, 2, -2]"
2024/05/28 23:19:31.276188252,"[-2, -4, 6, -1, 0, 1, 4, -3]"
2024/05/28 23:19:31.277041019,"[-2, -1, -2, 0, 0, 3, 6, -6]"
2024/05/28 23:19:31.277063354,"[-4, 0, -4, 2, 2, 0, -2, -4]"
2024/05/28 23:19:31.298590697,"[-2, -2, -4, -2, 1, -3, -5, -4]"
2024/05/28 23:19:31.298613890,"[-2, -1, -4, -3, -2, -3, 0, -1]"
2024/05/28 23:19:31.299455292,"[1, -2, -1, 1, -1, 1, -1, 1]"
2024/05/28 23:19:31.299479116,"[1, 1, -2, -6, -7, 1, -1, 3]"
2024/05/28 23:19:31.314520321,"[2, 0, 1, 3, -8, 2, 1, 1]"
